customer_id,tenure_months,monthly_spend,usage_hours,inactive_days,support_tickets,payment_failures,plan_changes,feedback_score,usage_trend,spend_trend,churned,avg_interaction_score,total_interactions,favorite_category
1777,35,83.87,96.9,14,2,2,2,1.14,0.72,0.66,0,2.4,5,Voice Plan
1778,7,48.25,162.9,5,2,0,1,2.84,0.51,0.17,0,2.857142857142857,7,Data Pack
1779,18,66.86,84.6,62,0,2,4,2.54,0.89,0.89,1,3.1666666666666665,18,OTT Bundle
1780,67,57.55,80.8,7,4,1,4,2.36,1.37,0.95,0,3.25,8,OTT Bundle
1781,42,71.13,196.2,31,5,1,0,2.33,0.54,0.68,0,2.0,4,Insurance
1782,39,87.17,121.4,44,1,0,3,4.58,-0.41,-0.34,1,3.4166666666666665,12,Insurance
1783,41,55.67,85.6,51,4,0,5,1.08,0.11,0.1,1,3.25,4,Insurance
1784,24,29.94,120.3,12,3,0,0,4.1,1.66,-0.46,0,4.0,8,Data Pack
1785,60,73.39,158.3,23,3,3,5,2.01,2.76,-1.36,0,3.4,10,Insurance
1786,46,45.01,148.0,39,1,2,3,2.53,0.46,0.95,0,3.0,16,Insurance
1787,19,57.42,163.8,13,1,1,3,2.68,0.54,-0.08,0,3.5714285714285716,7,OTT Bundle
1788,68,74.17,63.8,69,2,1,1,2.22,0.73,-1.5,1,3.142857142857143,7,Voice Plan
1789,42,65.35,162.7,61,1,1,2,1.37,0.02,0.54,1,2.727272727272727,11,Insurance
1790,32,58.17,111.9,60,2,0,2,1.46,1.16,-0.22,1,3.125,8,Data Pack
1791,39,49.63,124.0,0,2,1,2,2.19,1.01,-2.06,0,3.1818181818181817,11,Roaming
1792,36,20.0,174.4,65,2,0,4,4.29,0.35,-1.37,1,2.6666666666666665,3,Data Pack
1793,36,72.57,151.6,31,1,1,2,1.54,-0.32,-0.7,0,3.5,6,Data Pack
1794,3,55.45,135.8,12,1,1,4,3.97,-1.52,0.21,0,3.5,8,Roaming
1795,8,87.24,30.7,32,3,1,5,2.16,0.73,0.79,0,2.875,8,Insurance
1796,70,67.16,118.0,31,0,0,0,4.53,0.21,0.75,0,3.25,12,OTT Bundle
1797,41,50.26,84.7,55,1,1,4,2.71,-0.74,0.6,1,3.5555555555555554,9,Voice Plan
1798,68,79.2,152.0,23,3,0,3,1.69,-1.13,-0.03,0,3.2,5,Data Pack
1799,13,80.72,164.6,3,1,0,1,4.94,0.66,1.72,0,2.5555555555555554,9,Voice Plan
1800,49,56.06,106.4,22,4,1,1,1.71,-1.6,0.7,0,2.888888888888889,9,Voice Plan
1801,60,81.49,90.0,28,1,2,3,3.27,0.3,0.22,0,2.9,10,Data Pack
1802,2,50.0,190.0,20,4,1,5,3.28,0.84,0.57,0,2.5714285714285716,7,Insurance
1803,60,62.87,92.9,29,2,1,0,2.49,0.55,-0.4,0,2.5714285714285716,7,Roaming
1804,5,70.29,66.2,19,2,1,1,4.81,-0.39,-0.06,0,4.0,7,Data Pack
1805,44,74.13,82.5,15,3,0,3,4.38,-1.25,-2.08,0,2.909090909090909,11,OTT Bundle
1806,27,71.19,95.0,66,1,1,1,4.32,0.59,-0.39,1,1.0,2,Data Pack
1807,32,54.01,81.2,48,1,0,4,4.9,1.2,1.76,0,3.4615384615384617,13,Data Pack
1808,21,79.69,158.0,57,3,0,5,2.83,-0.57,0.15,1,3.0,5,Data Pack
1809,8,57.76,21.1,43,2,0,1,1.39,0.51,0.11,1,2.25,4,Data Pack
1810,50,49.76,80.3,24,4,0,5,4.06,1.58,1.0,0,2.9,10,OTT Bundle
1811,67,50.02,117.9,22,2,0,5,2.52,0.34,0.36,0,3.25,12,Data Pack
1812,44,94.92,129.5,58,5,0,4,1.76,-0.4,-0.79,1,3.1666666666666665,6,Data Pack
1813,58,46.64,196.1,0,0,1,5,2.93,1.04,0.02,0,3.7142857142857144,7,Data Pack
1814,3,83.25,189.5,14,3,1,4,4.7,-0.74,-1.14,0,3.6666666666666665,6,Roaming
1815,70,39.56,48.0,51,1,1,1,1.69,-1.3,0.18,1,2.076923076923077,13,OTT Bundle
1816,2,68.78,34.1,57,2,2,1,4.39,0.81,-0.84,1,2.6666666666666665,9,Data Pack
1817,44,65.35,121.1,40,2,0,5,2.67,-0.41,0.93,1,3.2857142857142856,7,Data Pack
1818,2,89.18,89.7,43,2,2,4,1.55,-0.32,-0.51,1,2.8181818181818183,11,Voice Plan
1819,35,48.22,66.4,3,3,1,1,4.39,-0.63,-0.82,0,3.75,4,Insurance
1820,30,43.25,120.7,67,0,1,5,4.88,-0.47,-0.11,1,3.1666666666666665,12,Data Pack
1821,8,57.9,130.4,6,2,0,0,2.17,1.4,0.37,0,3.2,10,Data Pack
1822,22,89.97,82.2,45,0,0,2,2.21,1.66,-1.21,1,3.142857142857143,7,OTT Bundle
1823,44,44.09,91.9,8,2,0,2,2.56,1.79,-0.52,0,3.0,11,Roaming
1824,58,20.0,85.7,32,2,2,3,4.26,1.09,0.11,0,2.2857142857142856,7,Insurance
1825,36,61.08,101.5,32,2,1,5,1.04,0.47,1.34,0,2.6666666666666665,12,OTT Bundle
1826,69,77.09,144.4,3,0,1,2,1.9,-1.43,-2.53,0,2.2,5,Roaming
1827,31,41.75,71.5,64,1,2,0,3.82,-0.19,0.62,1,2.142857142857143,7,Insurance
1828,47,75.26,91.2,33,2,0,5,2.62,2.16,-0.38,0,2.8,5,Voice Plan
1829,55,41.35,102.0,63,2,1,2,2.32,-0.44,-0.49,1,3.1818181818181817,11,OTT Bundle
1830,62,57.36,119.7,24,3,0,2,4.49,1.51,-0.68,0,2.5,6,Insurance
1831,30,73.55,132.4,54,1,1,0,4.67,0.06,-0.36,1,2.4285714285714284,7,Voice Plan
1832,55,38.63,211.9,8,0,0,4,4.79,-2.68,0.62,0,3.2222222222222223,9,Data Pack
1833,16,63.27,145.7,16,1,0,2,2.09,0.64,-0.54,0,2.2,5,OTT Bundle
1834,12,81.87,146.8,20,3,0,3,4.65,1.27,1.66,0,3.111111111111111,9,Voice Plan
1835,17,68.53,108.0,59,1,0,2,3.95,-0.05,0.62,1,3.0,8,Data Pack
1836,16,47.03,75.9,12,3,1,2,1.62,1.23,0.2,0,1.5714285714285714,7,Data Pack
1837,12,87.34,96.2,2,1,1,0,3.44,-1.67,-0.17,0,2.4545454545454546,11,Data Pack
1838,8,71.85,88.0,67,2,1,0,1.11,-1.39,1.19,1,3.2666666666666666,15,Insurance
1839,3,26.51,137.7,3,3,0,5,3.83,0.2,1.34,0,2.0,8,Insurance
1840,16,75.56,45.7,6,0,0,3,3.93,0.48,-1.16,0,3.0,8,OTT Bundle
1841,30,49.72,146.7,25,1,0,1,4.16,1.36,-0.7,0,4.111111111111111,9,Insurance
1842,23,63.54,114.7,23,4,1,0,1.69,0.64,0.63,0,2.5714285714285716,7,Roaming
1843,5,78.14,153.0,9,3,1,1,3.51,-1.19,0.94,0,3.0,8,Voice Plan
1844,65,50.11,87.4,12,3,2,3,1.72,0.21,-0.3,0,3.0,2,Insurance
1845,30,30.38,79.4,43,2,3,2,4.79,0.6,-0.74,1,2.6666666666666665,6,Voice Plan
1846,21,87.1,101.7,38,1,3,5,3.7,-1.87,0.08,1,2.625,8,Voice Plan
1847,70,80.96,100.6,18,2,3,2,1.38,-0.04,1.48,0,3.3,10,OTT Bundle
1848,22,58.43,156.3,50,2,1,5,1.75,-0.34,0.04,1,3.5,6,OTT Bundle
1849,32,75.36,155.9,18,3,0,1,3.65,-0.65,-1.26,0,2.5,4,Insurance
1850,33,53.35,205.7,51,2,4,3,2.91,0.5,0.11,1,3.4285714285714284,7,Voice Plan
1851,16,61.75,97.7,46,0,1,3,3.95,-1.15,0.78,1,2.375,8,Data Pack
1852,38,57.4,10.0,29,3,2,0,2.12,0.42,-0.1,0,3.0,14,Insurance
1853,14,54.08,101.6,45,5,0,1,3.63,0.56,1.26,1,3.0,10,Insurance
1854,36,66.47,130.4,20,2,1,5,1.71,1.08,0.87,0,2.875,8,OTT Bundle
1855,23,38.25,152.2,47,3,0,0,3.17,-1.12,-0.06,1,2.6666666666666665,12,Insurance
1856,66,55.47,133.7,61,1,1,1,4.83,-1.51,0.04,1,2.3,10,OTT Bundle
1857,2,65.66,97.7,57,4,1,0,3.51,0.28,-1.84,1,2.875,8,Voice Plan
1858,65,93.09,197.1,17,3,1,0,1.2,-0.29,1.21,0,3.3333333333333335,9,Insurance
1859,67,38.98,73.5,58,5,0,3,4.96,2.9,-0.33,1,3.0,5,OTT Bundle
1860,52,69.37,107.6,47,2,0,3,1.63,0.46,-0.4,1,2.857142857142857,7,Data Pack
1861,62,71.34,71.4,62,0,1,2,3.87,0.06,-0.55,1,3.0,5,Insurance
1862,23,26.22,120.9,11,3,0,2,3.13,-0.17,0.46,0,3.6666666666666665,9,Voice Plan
1863,26,67.39,191.5,33,1,0,3,2.18,-1.22,-1.13,1,3.142857142857143,7,Voice Plan
1864,68,75.85,113.7,60,0,2,3,1.71,0.56,-0.98,1,3.2,5,OTT Bundle
1865,55,70.6,113.9,52,3,0,0,1.71,-0.08,-0.05,1,3.1666666666666665,6,OTT Bundle
1866,6,58.49,43.7,24,2,1,2,4.43,-0.08,-0.63,0,2.3636363636363638,11,Voice Plan
1867,35,66.0,107.1,61,2,0,3,4.49,0.09,0.34,1,3.5,4,Insurance
1868,22,63.06,171.8,3,2,0,1,2.86,0.22,-0.59,0,2.5,4,Voice Plan
1869,43,29.59,108.7,12,1,2,1,1.41,-1.74,1.6,0,3.8333333333333335,6,OTT Bundle
1870,15,63.48,105.7,41,3,0,2,4.54,0.84,0.69,0,2.375,8,Roaming
1871,60,53.39,169.8,48,2,2,1,2.95,-0.85,0.68,1,3.0,9,Insurance
1872,12,47.31,105.9,55,3,0,5,2.76,-0.14,-0.6,1,2.5454545454545454,11,Insurance
1873,49,104.73,178.1,46,5,1,0,2.63,1.29,2.41,0,2.5714285714285716,7,Data Pack
1874,42,82.55,62.2,7,0,1,2,2.46,1.78,-0.44,0,2.8,5,OTT Bundle
1875,38,39.3,150.5,54,0,0,5,3.1,-1.7,-0.71,1,3.0,7,Data Pack
1876,45,66.24,194.1,17,2,2,3,3.42,0.03,0.71,0,3.8333333333333335,6,Data Pack
1877,35,86.24,165.4,34,3,0,5,2.87,0.27,0.2,0,3.6666666666666665,9,Data Pack
1878,30,33.07,36.0,31,2,2,1,4.59,-1.51,-0.82,1,3.3333333333333335,9,Voice Plan
1879,30,61.39,91.3,23,2,1,0,2.27,0.8,2.2,0,2.6666666666666665,6,Insurance
1880,6,62.23,109.1,6,3,1,3,3.31,0.12,0.98,0,2.75,8,Data Pack
1881,67,37.06,165.4,12,0,2,4,2.2,0.19,0.0,0,3.2,5,OTT Bundle
1882,7,66.83,60.1,68,1,0,0,4.01,-0.92,2.4,1,2.888888888888889,9,OTT Bundle
1883,52,80.09,74.1,41,2,0,1,1.41,0.41,0.81,1,2.5833333333333335,12,Insurance
1884,14,87.14,47.8,30,3,1,0,1.75,0.84,-0.01,0,3.0,5,Voice Plan
1885,15,55.51,82.8,25,4,2,4,4.2,0.13,2.28,0,3.0,8,Data Pack
1886,21,105.03,63.7,31,4,0,4,1.73,-0.51,0.66,0,2.8333333333333335,6,Insurance
1887,35,22.96,191.9,51,4,1,0,3.5,-0.44,0.62,1,2.857142857142857,7,OTT Bundle
1888,66,66.41,90.9,19,1,1,3,4.88,0.22,-0.39,0,3.857142857142857,7,Roaming
1889,2,34.58,151.1,39,2,0,5,3.09,0.05,0.05,1,3.142857142857143,7,Data Pack
1890,35,61.62,120.8,58,4,3,3,1.75,0.9,-0.41,1,3.3333333333333335,9,Insurance
1891,20,50.61,120.2,13,1,1,4,2.28,-0.48,1.44,0,3.6666666666666665,6,Data Pack
1892,10,69.12,93.4,43,1,1,2,4.29,-1.22,-1.61,1,2.3,10,Voice Plan
1893,25,57.72,154.7,47,1,1,2,2.41,0.36,1.37,1,3.3846153846153846,13,Data Pack
1894,66,45.13,126.9,42,0,1,3,3.89,-0.48,-0.88,1,2.5,4,Voice Plan
1895,25,46.31,124.4,15,3,1,2,4.11,0.78,-0.06,0,1.875,8,Insurance
1896,54,94.78,93.3,34,2,2,3,3.0,0.01,-0.3,1,3.272727272727273,11,Roaming
1897,33,67.98,100.7,52,2,0,1,4.13,0.65,-0.52,1,3.125,8,Data Pack
1898,36,29.36,146.5,33,1,1,3,2.27,-1.01,0.69,1,2.2222222222222223,9,Roaming
1899,14,69.91,130.4,2,3,2,1,3.06,0.14,-0.01,0,3.25,4,Data Pack
1900,65,56.5,125.6,67,1,1,5,3.75,-0.7,-0.67,1,3.6666666666666665,3,Data Pack
1901,54,60.08,86.1,4,2,1,4,1.67,-1.22,0.15,0,3.0,5,Insurance
1902,52,74.76,207.5,9,3,0,2,2.09,-0.86,-0.7,0,2.5,10,Insurance
1903,3,81.3,98.4,51,2,1,5,3.61,-0.54,-0.54,1,3.6,10,Insurance
1904,41,44.54,118.6,28,3,1,5,3.62,1.24,-1.5,0,3.142857142857143,7,OTT Bundle
1905,6,59.46,111.6,30,0,1,4,2.97,-0.57,-0.45,0,1.0,1,Insurance
1906,25,50.17,208.0,65,2,0,0,4.18,-1.27,0.49,1,1.8333333333333333,6,Roaming
1907,13,70.74,106.9,68,2,0,0,2.93,0.13,0.04,1,3.3333333333333335,6,Voice Plan
1908,8,55.82,102.8,36,1,0,5,4.53,0.03,1.82,0,2.25,4,OTT Bundle
1909,21,60.53,125.3,26,2,2,5,3.94,-0.49,2.61,0,3.4,15,Insurance
1910,68,55.14,88.8,32,1,0,4,2.26,-0.16,-0.46,0,3.1666666666666665,12,Voice Plan
1911,25,58.09,125.0,67,4,0,3,2.58,0.98,-0.83,1,3.5,2,Insurance
1912,68,90.68,226.7,58,0,2,3,3.67,0.67,1.13,1,2.909090909090909,11,Voice Plan
1913,45,103.03,133.5,63,0,0,2,4.58,0.58,0.34,1,3.3636363636363638,11,Data Pack
1914,60,66.79,131.8,43,3,2,4,1.71,-1.18,1.14,1,4.25,4,OTT Bundle
1915,12,58.2,87.7,48,1,1,0,3.06,2.89,0.4,0,3.5714285714285716,7,OTT Bundle
1916,32,31.28,196.9,52,3,2,4,1.48,1.05,-0.19,1,4.0,8,Data Pack
1917,13,46.31,207.3,48,1,1,4,2.12,0.52,-0.19,1,3.3333333333333335,9,Roaming
1918,31,57.72,158.4,65,2,0,2,3.74,-1.16,0.43,1,3.1818181818181817,11,Data Pack
1919,20,47.13,149.4,62,1,1,3,1.31,0.95,-0.21,1,3.1666666666666665,6,OTT Bundle
1920,18,49.02,109.4,24,3,2,5,3.65,-0.5,1.22,0,3.1818181818181817,11,Voice Plan
1921,60,88.36,137.6,3,0,2,0,4.6,-0.19,-1.3,0,3.6363636363636362,11,OTT Bundle
1922,63,60.52,82.4,50,2,0,2,4.88,-1.68,1.21,1,3.125,8,Voice Plan
1923,6,62.13,69.3,10,1,4,0,1.87,-1.24,-1.87,0,3.2222222222222223,9,Data Pack
1924,32,47.86,53.1,16,4,1,0,4.0,0.44,0.15,0,3.1875,16,Voice Plan
1925,43,81.2,138.5,65,1,0,3,4.71,1.01,-0.33,1,3.7142857142857144,7,Insurance
1926,2,56.17,58.0,69,4,0,5,1.37,0.68,-1.52,1,3.2222222222222223,9,OTT Bundle
1927,60,50.62,97.5,68,5,0,5,2.66,0.65,-2.06,1,3.0,7,Voice Plan
1928,23,31.55,117.2,28,3,1,3,4.68,-0.06,-1.1,0,3.5555555555555554,9,Insurance
1929,31,58.9,164.8,19,0,0,2,1.81,-0.41,0.05,0,2.7142857142857144,7,Data Pack
1930,5,50.06,94.0,26,3,0,1,4.74,0.29,-0.6,0,3.0,5,Data Pack
1931,34,90.32,170.1,7,0,1,2,3.11,0.82,-1.04,0,3.2,10,Roaming
1932,10,93.19,162.3,60,1,1,2,1.4,0.0,1.35,1,3.111111111111111,9,Voice Plan
1933,2,37.76,71.8,27,4,1,1,2.8,1.21,-1.23,0,2.4285714285714284,7,Data Pack
1934,11,39.8,170.5,69,2,1,0,2.31,-0.22,0.68,1,3.0,8,Voice Plan
1935,50,55.03,107.2,2,1,0,4,2.13,-0.98,-0.89,0,2.727272727272727,11,OTT Bundle
1936,31,45.31,97.5,68,1,3,1,3.17,-0.01,-1.12,1,3.25,4,Insurance
1937,56,63.91,107.4,6,0,2,4,2.93,0.11,-0.6,0,2.25,4,Data Pack
1938,9,54.12,119.8,59,3,0,0,2.93,-0.08,0.62,1,3.6666666666666665,6,Data Pack
1939,21,65.05,101.3,3,1,1,1,1.35,1.28,-1.37,0,2.0,9,Data Pack
1940,28,78.29,82.2,4,2,0,3,4.21,0.81,0.29,0,2.625,8,Voice Plan
1941,62,40.84,86.2,10,4,0,2,2.93,-1.43,-0.96,0,3.0,10,Data Pack
1942,7,77.91,126.3,14,1,0,1,4.28,1.53,-0.78,0,2.2,10,Data Pack
1943,16,46.88,112.8,63,1,0,1,4.3,-2.74,0.4,1,2.8,5,OTT Bundle
1944,4,98.67,143.7,12,4,0,0,2.27,2.15,2.17,0,3.142857142857143,7,Roaming
1945,4,89.18,122.4,6,1,0,3,1.02,-0.29,-0.91,0,2.25,8,OTT Bundle
1946,40,57.96,123.5,5,5,1,1,4.64,-0.19,0.72,0,2.7777777777777777,9,Voice Plan
1947,17,42.66,146.7,55,3,3,3,4.04,-0.06,-0.31,1,2.3333333333333335,9,OTT Bundle
1948,52,39.21,183.9,63,2,0,4,1.43,0.39,-0.47,1,2.5,12,OTT Bundle
1949,52,75.73,185.7,49,0,2,1,3.81,-0.0,1.07,1,2.857142857142857,7,Roaming
1950,36,59.45,180.3,29,2,1,3,1.08,-0.13,-0.84,0,3.4,5,Insurance
1951,38,76.68,159.2,21,3,1,2,1.11,1.31,-1.15,0,2.6363636363636362,11,Data Pack
1952,50,99.68,213.8,24,3,1,0,3.1,0.57,0.46,0,3.357142857142857,14,OTT Bundle
1953,63,46.13,139.7,27,1,1,5,1.38,-0.96,1.59,0,2.8333333333333335,12,Insurance
1954,63,37.86,134.6,38,2,3,3,4.86,0.74,0.75,1,2.9166666666666665,12,OTT Bundle
1955,62,63.47,221.0,66,0,1,0,4.58,0.52,-1.41,1,3.7777777777777777,9,Insurance
1956,7,80.61,10.0,4,1,1,5,3.6,-0.55,-0.62,0,2.5,14,OTT Bundle
1957,27,43.07,110.4,64,4,2,1,1.25,0.79,0.98,1,3.5384615384615383,13,Voice Plan
1958,14,60.62,176.4,14,3,1,1,2.3,-0.16,1.58,0,3.25,8,Data Pack
1959,71,84.66,164.1,66,1,0,4,2.49,-0.22,0.23,1,2.8,5,OTT Bundle
1960,5,30.61,235.5,39,1,2,0,2.92,-0.25,-0.58,1,3.142857142857143,7,OTT Bundle
1961,55,64.24,124.8,68,0,0,2,1.68,-2.43,1.65,1,2.7,10,OTT Bundle
1962,2,50.28,100.6,42,3,3,2,3.31,-0.53,-0.07,1,3.2,5,Data Pack
1963,62,62.23,105.1,0,1,2,3,2.74,0.71,-0.61,0,3.111111111111111,9,Roaming
1964,21,72.78,134.3,21,1,0,2,4.79,-0.02,-0.77,0,2.5,8,Insurance
1965,21,63.97,193.0,61,1,1,5,4.74,-1.29,-1.2,1,3.176470588235294,17,Data Pack
1966,10,41.82,193.5,25,1,0,0,3.26,0.96,2.83,0,3.2857142857142856,7,Voice Plan
1967,58,50.98,117.5,17,0,1,1,3.58,-0.3,1.42,0,3.0,5,Data Pack
1968,39,85.68,131.4,47,1,0,0,1.55,-1.22,-0.66,1,2.8,5,Insurance
1969,5,65.92,92.5,8,2,1,0,1.89,2.21,1.73,0,2.7142857142857144,7,Data Pack
1970,65,75.13,97.2,0,0,0,1,4.6,-1.05,0.53,0,3.0,7,Data Pack
1971,13,64.51,167.1,8,2,3,5,3.8,0.88,0.47,0,4.0,3,Data Pack
1972,53,74.56,192.1,22,2,1,0,1.76,-0.77,-0.72,0,2.888888888888889,9,Insurance
1973,45,52.87,88.6,44,0,0,2,3.28,0.14,-0.51,1,4.166666666666667,6,OTT Bundle
1974,32,46.18,130.9,1,4,2,3,4.74,-0.9,-0.04,0,2.6666666666666665,15,OTT Bundle
1975,36,73.75,109.1,13,1,3,3,2.38,-1.24,-1.97,0,3.5714285714285716,14,Insurance
1976,60,80.29,158.9,37,2,1,0,1.74,0.52,-0.49,1,2.25,8,Data Pack
1977,11,43.54,102.5,39,3,1,5,4.77,0.41,0.0,1,3.2666666666666666,15,Insurance
1978,63,49.63,33.3,62,2,4,1,2.85,1.14,1.31,1,3.5,6,OTT Bundle
1979,21,57.06,165.2,15,1,0,4,2.67,-0.03,-0.62,0,3.5555555555555554,9,Data Pack
1980,52,89.16,106.3,5,2,1,5,2.07,2.22,0.81,0,2.923076923076923,13,Insurance
1981,55,70.14,111.0,2,3,0,0,4.57,0.27,-2.06,0,2.5384615384615383,13,Roaming
1982,26,36.17,139.6,13,1,1,0,4.38,0.57,1.17,0,3.5,6,Data Pack
1983,68,58.33,135.9,65,1,1,4,2.61,-1.36,-0.9,1,2.3333333333333335,9,Data Pack
1984,34,55.57,140.5,66,1,1,3,1.12,-0.61,0.13,1,3.3846153846153846,13,OTT Bundle
1985,52,38.88,46.7,30,1,3,5,2.79,0.52,0.41,0,4.5,4,Data Pack
1986,52,58.11,145.0,32,0,4,3,1.72,-0.08,0.21,1,3.4166666666666665,12,Data Pack
1987,29,54.78,34.1,0,3,0,4,1.57,0.19,-0.11,0,2.875,8,OTT Bundle
1988,38,53.49,154.6,43,2,1,1,2.57,-0.82,-1.24,1,2.3,10,Data Pack
1989,42,52.67,170.3,14,2,1,0,1.4,0.12,-0.89,0,3.0,9,Insurance
1990,21,86.49,58.4,36,0,1,2,4.83,0.12,1.0,0,2.857142857142857,7,OTT Bundle
1991,42,53.45,134.8,26,3,1,3,1.19,-1.18,-0.6,1,3.0,4,Roaming
1992,13,60.89,167.6,47,0,0,3,2.61,0.64,-0.1,1,3.3333333333333335,9,Insurance
1993,64,58.94,99.8,26,3,3,5,1.65,-1.7,-1.49,1,3.0,5,Voice Plan
1994,17,50.91,150.3,11,2,1,3,3.76,0.18,0.86,0,3.1666666666666665,6,OTT Bundle
1995,9,61.43,10.0,66,1,1,1,1.32,1.77,-1.32,1,3.2666666666666666,15,Insurance
1996,41,61.18,169.4,29,1,3,4,3.19,0.68,0.92,0,3.0,1,Insurance
1997,1,61.44,121.3,65,2,0,1,4.09,0.67,-1.06,1,2.8,5,Insurance
1998,2,44.53,108.4,6,1,2,3,4.8,-0.9,1.01,0,3.5,12,OTT Bundle
1999,60,56.29,164.3,33,2,0,5,3.79,1.77,0.01,0,3.3333333333333335,6,Data Pack
2000,48,73.69,197.8,31,3,1,0,1.4,1.38,-0.56,0,2.5,10,Roaming
2001,29,56.76,141.9,38,2,4,3,1.35,-0.84,1.6,1,3.909090909090909,11,Data Pack
2002,10,62.91,192.4,42,0,0,0,3.93,-0.47,-0.07,1,2.5,14,OTT Bundle
2003,58,63.01,50.1,42,1,1,5,1.86,1.25,-0.36,1,3.0,6,Data Pack
2004,60,67.51,150.0,2,0,1,0,2.79,1.8,0.91,0,3.5,6,Data Pack
2005,21,70.06,114.1,45,3,0,3,4.91,-1.26,-1.48,1,2.5384615384615383,13,Insurance
2006,28,56.87,84.5,31,4,0,3,4.28,-1.0,-2.53,1,3.2857142857142856,7,Roaming
2007,34,43.6,33.2,42,3,1,0,4.39,-0.14,1.16,1,3.111111111111111,9,Roaming
2008,8,38.06,147.5,2,0,0,1,4.44,-2.17,-0.84,0,2.5,6,Insurance
2009,59,78.32,159.4,62,3,1,1,3.48,0.02,0.86,1,3.4285714285714284,7,OTT Bundle
2010,49,73.86,180.4,39,2,2,5,3.98,1.19,0.05,1,3.25,8,Voice Plan
2011,17,71.69,172.9,17,4,0,1,2.44,-1.44,-1.16,0,2.6666666666666665,6,Data Pack
2012,60,74.6,85.3,66,1,2,2,4.99,0.13,0.61,1,2.75,4,Insurance
2013,45,57.09,178.1,61,3,1,0,2.12,-0.58,-0.41,1,2.909090909090909,11,Roaming
2014,69,48.75,182.8,9,1,0,2,3.36,1.64,-1.08,0,2.375,8,Roaming
2015,32,42.35,108.3,51,2,1,2,2.13,-0.57,-1.05,1,3.9,10,Voice Plan
2016,44,40.39,121.3,45,2,2,0,1.45,1.52,-1.73,1,2.625,8,Data Pack
2017,65,81.82,78.0,54,2,1,2,3.27,-0.6,0.4,1,3.6,5,Data Pack
2018,8,51.12,186.6,45,6,3,5,2.41,0.77,-0.94,1,2.9285714285714284,14,OTT Bundle
2019,43,78.99,52.0,59,1,0,5,3.33,0.25,-0.03,1,3.142857142857143,7,OTT Bundle
2020,1,56.64,144.1,25,2,1,0,3.23,-0.14,-0.18,0,2.7142857142857144,7,Voice Plan
2021,51,47.83,93.1,26,2,1,4,3.17,-0.79,-0.94,0,2.8,5,Data Pack
2022,24,40.3,70.1,37,1,1,4,1.49,0.32,-1.52,1,2.75,12,OTT Bundle
2023,24,49.41,35.6,21,1,2,0,2.76,-0.44,2.53,0,3.0,6,Insurance
2024,17,85.53,110.3,25,2,1,0,4.25,-0.69,-0.05,0,3.0,9,Voice Plan
2025,5,40.48,63.1,68,1,0,0,2.26,1.47,1.82,1,2.5454545454545454,11,Roaming
2026,20,98.1,122.5,34,5,0,1,2.78,0.55,1.16,0,2.5454545454545454,11,Voice Plan
2027,21,44.87,199.6,65,1,1,0,2.98,0.64,-0.32,1,2.4615384615384617,13,OTT Bundle
2028,58,73.5,129.0,50,0,0,5,4.45,-0.39,0.18,1,2.5,8,Data Pack
2029,31,57.39,209.9,17,4,1,5,3.62,-0.19,0.15,0,2.5,8,Insurance
2030,11,54.23,75.8,42,2,1,3,1.4,-0.25,1.84,1,2.3333333333333335,6,OTT Bundle
2031,52,37.11,62.4,11,2,5,4,4.46,0.34,0.83,0,2.9,10,Data Pack
2032,15,58.23,73.8,2,2,2,4,4.33,0.64,-0.81,0,2.0,15,Voice Plan
2033,7,39.15,117.1,6,1,2,0,4.01,-0.03,0.35,0,2.75,8,Roaming
2034,28,29.73,242.5,5,1,1,4,2.86,-0.79,0.8,0,3.5714285714285716,7,Data Pack
2035,51,62.15,45.2,44,3,1,0,4.03,0.76,-1.18,1,3.625,8,Roaming
2036,58,48.56,147.9,38,1,0,0,2.91,0.03,0.49,0,3.875,8,Data Pack
2037,5,90.32,88.5,50,0,2,4,3.95,-1.44,1.35,1,2.4285714285714284,7,Insurance
2038,5,78.0,109.9,8,7,1,4,4.52,-2.14,-0.86,0,3.076923076923077,13,Data Pack
2039,8,90.55,63.4,22,2,0,3,4.56,0.3,-0.72,0,2.857142857142857,7,Roaming
2040,64,47.74,159.6,11,1,1,2,2.82,-0.83,1.16,0,1.6666666666666667,3,Insurance
2041,10,62.45,118.0,61,2,2,3,4.44,0.43,-0.35,1,3.4,5,OTT Bundle
2042,38,20.0,168.9,39,0,2,3,1.41,-0.78,-0.98,1,2.1666666666666665,6,Insurance
2043,8,54.93,127.9,53,2,3,4,1.41,0.13,0.88,1,3.0833333333333335,12,Voice Plan
2044,25,61.77,33.1,6,3,1,5,3.19,-0.38,0.58,0,3.6666666666666665,12,OTT Bundle
2045,66,62.77,169.3,16,2,0,3,3.61,1.75,0.09,0,2.8333333333333335,6,Insurance
2046,50,59.24,29.4,49,1,1,5,1.61,0.95,1.12,1,3.8,5,Data Pack
2047,67,61.2,35.9,23,1,2,4,2.89,1.35,1.2,0,3.230769230769231,13,Data Pack
2048,49,20.0,78.7,1,2,0,1,1.38,0.02,-0.08,0,3.3333333333333335,6,Roaming
2049,36,64.61,79.3,32,2,1,0,3.41,0.82,1.97,0,3.0,7,Insurance
2050,68,68.7,182.8,20,5,5,2,4.42,0.09,1.58,0,2.7857142857142856,14,Roaming
